proteinID,Multiplex,Symbol,Uniprot,OlinkRef,Fluid,percent missing values,mean_NPX,Intraplate CV,Interplate CV,Short term biotemporal CV,Long term biotemporal CV,plasma CSF correlation
INFLAMMATION_IL33_O95760_OID00543,INFLAMMATION,IL33,O95760,OID00543,plasma,92.26190476190477,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL4_P05112_OID00546,INFLAMMATION,IL4,P05112,OID00546,CSF,100,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL4_P05112_OID00546,INFLAMMATION,IL4,P05112,OID00546,plasma,62.5,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL5_P05113_OID00559,INFLAMMATION,IL5,P05113,OID00559,plasma,65.67460317460318,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL5_P05113_OID00559,INFLAMMATION,IL5,P05113,OID00559,CSF,100,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL6_P05231_OID00482,INFLAMMATION,IL6,P05231,OID00482,CSF,0,NA,NA,NA,4.708945151693779,NA,0.09630651728479935
INFLAMMATION_IL6_P05231_OID00482,INFLAMMATION,IL6,P05231,OID00482,plasma,0,4.083162222222223,2.1678615630529574,3.9628194787899673,9.990995693964578,7.720970027452841,0.09630651728479935
INFLAMMATION_IL7_P13232_OID00478,INFLAMMATION,IL7,P13232,OID00478,plasma,0,4.2742997222222225,3.540795738493753,9.664533142706986,14.153461339110404,11.452171057654242,-0.07086299490637026
INFLAMMATION_IL7_P13232_OID00478,INFLAMMATION,IL7,P13232,OID00478,CSF,0,NA,NA,NA,9.270421749809536,NA,-0.07086299490637026
INFLAMMATION_IL8_P10145_OID00471,INFLAMMATION,IL8,P10145,OID00471,plasma,0,5.023723611111111,1.9744426861034765,4.34889820954427,6.845369713595853,6.015963018743504,0.21369496549307054
INFLAMMATION_IL8_P10145_OID00471,INFLAMMATION,IL8,P10145,OID00471,CSF,0,NA,NA,NA,1.726290788680979,NA,0.21369496549307054
INFLAMMATION_LAP TGF-beta-1_P01137_OID00480,INFLAMMATION,LAP TGF-beta-1,P01137,OID00480,CSF,0,NA,NA,NA,5.516213112012358,NA,0.18908064778776076
INFLAMMATION_LAP TGF-beta-1_P01137_OID00480,INFLAMMATION,LAP TGF-beta-1,P01137,OID00480,plasma,0,8.460011666666666,1.4545877100369924,4.408466047211818,2.8143488071783134,3.082196116112606,0.18908064778776076
INFLAMMATION_LIF_P15018_OID00547,INFLAMMATION,LIF,P15018,OID00547,plasma,72.22222222222221,NA,NA,NA,NA,NA,NA
INFLAMMATION_LIF_P15018_OID00547,INFLAMMATION,LIF,P15018,OID00547,CSF,0,NA,NA,NA,NA,NA,NA
INFLAMMATION_LIF-R_P42702_OID00511,INFLAMMATION,LIF-R,P42702,OID00511,plasma,0,4.502874722222223,1.9187209135579486,2.5126359411121326,3.4888916860300987,2.6472218848645976,0.31836652716353653
INFLAMMATION_LIF-R_P42702_OID00511,INFLAMMATION,LIF-R,P42702,OID00511,CSF,0,NA,NA,NA,3.38878081995483,NA,0.31836652716353653
INFLAMMATION_MCP-1_P13500_OID00484,INFLAMMATION,MCP-1,P13500,OID00484,plasma,0,11.555211666666667,0.7382560799557619,1.2477674952211322,2.3267657779079745,2.047938128266198,0.6040088288590595
INFLAMMATION_MCP-1_P13500_OID00484,INFLAMMATION,MCP-1,P13500,OID00484,CSF,0,NA,NA,NA,1.3307830496444395,NA,0.6040088288590595
INFLAMMATION_MCP-2_P80075_OID00549,INFLAMMATION,MCP-2,P80075,OID00549,plasma,0,9.474512777777777,1.3179853681485558,2.6059401713303045,3.9234214047857026,3.311044399658306,0.4667984988836981
INFLAMMATION_MCP-2_P80075_OID00549,INFLAMMATION,MCP-2,P80075,OID00549,CSF,0,NA,NA,NA,5.1746259396664644,NA,0.4667984988836981
INFLAMMATION_MCP-3_P80098_OID00474,INFLAMMATION,MCP-3,P80098,OID00474,plasma,0.7936507936507936,2.6130855555555557,5.912306810378311,9.044301009023469,16.27870308418552,11.09492358976685,NA
INFLAMMATION_MCP-3_P80098_OID00474,INFLAMMATION,MCP-3,P80098,OID00474,CSF,93.61702127659575,NA,NA,NA,NA,NA,NA
INFLAMMATION_MCP-4_Q99616_OID00504,INFLAMMATION,MCP-4,Q99616,OID00504,plasma,0,13.524656944444445,0.8507029621781337,2.5885496552318075,1.8587277688050166,3.0515626901719624,0.044489764107399965
INFLAMMATION_MCP-4_Q99616_OID00504,INFLAMMATION,MCP-4,Q99616,OID00504,CSF,0,NA,NA,NA,7.760428812375655,NA,0.044489764107399965
INFLAMMATION_MMP-1_P03956_OID00510,INFLAMMATION,MMP-1,P03956,OID00510,CSF,0,NA,NA,NA,5.311630540517489,NA,0.7615567922342094
INFLAMMATION_MMP-1_P03956_OID00510,INFLAMMATION,MMP-1,P03956,OID00510,plasma,0,11.075823611111112,0.8035829557576302,6.4127207628645175,6.168869957048404,4.200305381526089,0.7615567922342094
INFLAMMATION_MMP-10_P09238_OID00527,INFLAMMATION,MMP-10,P09238,OID00527,plasma,0,8.715853055555556,1.0096517578228794,2.1651859550062675,3.3963398599623873,2.748023311105839,0.26235380640557415
INFLAMMATION_MMP-10_P09238_OID00527,INFLAMMATION,MMP-10,P09238,OID00527,CSF,0,NA,NA,NA,3.4067377476572434,NA,0.26235380640557415
INFLAMMATION_NRTN_Q99748_OID00548,INFLAMMATION,NRTN,Q99748,OID00548,CSF,93.61702127659575,NA,NA,NA,NA,NA,NA
INFLAMMATION_NRTN_Q99748_OID00548,INFLAMMATION,NRTN,Q99748,OID00548,plasma,61.70634920634921,NA,NA,NA,NA,NA,NA
INFLAMMATION_NT-3_P20783_OID00554,INFLAMMATION,NT-3,P20783,OID00554,plasma,0,2.7250444444444444,4.127680200724907,7.743065836623887,11.585301535414992,6.708200051459993,NA
INFLAMMATION_NT-3_P20783_OID00554,INFLAMMATION,NT-3,P20783,OID00554,CSF,91.48936170212765,NA,NA,NA,NA,NA,NA
INFLAMMATION_OPG_O00300_OID00479,INFLAMMATION,OPG,O00300,OID00479,plasma,0,10.606571388888888,0.7870609883462346,1.3284370916610493,1.3386233877502902,1.5189608760361377,0.5448817335219274
INFLAMMATION_OPG_O00300_OID00479,INFLAMMATION,OPG,O00300,OID00479,CSF,0,NA,NA,NA,1.2989533755854412,NA,0.5448817335219274
INFLAMMATION_OSM_P13725_OID00494,INFLAMMATION,OSM,P13725,OID00494,plasma,0,4.4567644444444445,1.9755544956326891,3.360300678437313,12.78863396112819,11.023347483759691,NA
INFLAMMATION_OSM_P13725_OID00494,INFLAMMATION,OSM,P13725,OID00494,CSF,40.42553191489361,NA,NA,NA,34.48624824519849,NA,NA
INFLAMMATION_PD-L1_Q9NZQ7_OID00518,INFLAMMATION,PD-L1,Q9NZQ7,OID00518,CSF,0,NA,NA,NA,1.4202342449974288,NA,0.23036344011682933
INFLAMMATION_PD-L1_Q9NZQ7_OID00518,INFLAMMATION,PD-L1,Q9NZQ7,OID00518,plasma,0,7.592875833333333,1.7060877200540154,3.055911423600081,2.3902022380932952,2.484221196609618,0.23036344011682933
INFLAMMATION_SCF_P21583_OID00500,INFLAMMATION,SCF,P21583,OID00500,CSF,0,NA,NA,NA,2.911412394875827,NA,0.002875528948275056
INFLAMMATION_SCF_P21583_OID00500,INFLAMMATION,SCF,P21583,OID00500,plasma,0,9.070282222222222,0.7303283520407847,0.8943570386078072,1.1606689884912704,1.018950472152472,0.002875528948275056
INFLAMMATION_SIRT2_Q8IXJ6_OID00538,INFLAMMATION,SIRT2,Q8IXJ6,OID00538,plasma,0,7.714819166666667,1.853074988009464,8.615698254233587,23.104039703402677,9.546906862520443,0.24776731473967656
INFLAMMATION_SIRT2_Q8IXJ6_OID00538,INFLAMMATION,SIRT2,Q8IXJ6,OID00538,CSF,0,NA,NA,NA,10.148485609516017,NA,0.24776731473967656
INFLAMMATION_SLAMF1_Q13291_OID00502,INFLAMMATION,SLAMF1,Q13291,OID00502,CSF,80.85106382978722,NA,NA,NA,NA,NA,NA
INFLAMMATION_SLAMF1_Q13291_OID00502,INFLAMMATION,SLAMF1,Q13291,OID00502,plasma,4.9603174603174605,2.23193875,6.985101371203955,10.029190706081298,10.12079824023846,8.1990274504385,NA
INFLAMMATION_ST1A1_P50225_OID00557,INFLAMMATION,ST1A1,P50225,OID00557,plasma,0.1984126984126984,5.5326513888888895,2.6289470801627033,5.7022984663191485,41.59920262447815,9.296948030693729,NA
INFLAMMATION_ST1A1_P50225_OID00557,INFLAMMATION,ST1A1,P50225,OID00557,CSF,78.72340425531915,NA,NA,NA,NA,NA,NA
INFLAMMATION_STAMBP_O95630_OID00558,INFLAMMATION,STAMBP,O95630,OID00558,plasma,0,8.324090277777778,1.8640682143994234,9.953738344501376,12.807654349236715,7.07348084959352,-0.4653737536155719
INFLAMMATION_STAMBP_O95630_OID00558,INFLAMMATION,STAMBP,O95630,OID00558,CSF,0,NA,NA,NA,33.07035473497762,NA,-0.4653737536155719
INFLAMMATION_TGF-alpha_P01135_OID00503,INFLAMMATION,TGF-alpha,P01135,OID00503,CSF,0,NA,NA,NA,2.3320456476031906,NA,0.17974206555316163
INFLAMMATION_TGF-alpha_P01135_OID00503,INFLAMMATION,TGF-alpha,P01135,OID00503,plasma,0,3.634157777777778,2.0268676480963714,3.947530606052017,5.3258286935475585,4.015605090328059,0.17974206555316163
INFLAMMATION_TNF_P01375_OID05548,INFLAMMATION,TNF,P01375,OID05548,plasma,0,3.5170602777777775,2.3139098464515,3.4034136875962826,5.48689395226733,4.8833893741571535,0.5001679230527744
INFLAMMATION_TNF_P01375_OID05548,INFLAMMATION,TNF,P01375,OID05548,CSF,12.76595744680851,NA,NA,NA,79.989102295851,NA,0.5001679230527744
INFLAMMATION_TNFB_P01374_OID00561,INFLAMMATION,TNFB,P01374,OID00561,CSF,0,NA,NA,NA,9.121500576318807,NA,0.559824456184311
INFLAMMATION_TNFB_P01374_OID00561,INFLAMMATION,TNFB,P01374,OID00561,plasma,0,5.242274722222223,1.7147166310059845,2.585715822724842,3.272823459239652,3.0176920742836457,0.559824456184311
INFLAMMATION_TNFRSF9_Q07011_OID00553,INFLAMMATION,TNFRSF9,Q07011,OID00553,CSF,0,NA,NA,NA,7.163694911731865,NA,0.39524400226995343
INFLAMMATION_TNFRSF9_Q07011_OID00553,INFLAMMATION,TNFRSF9,Q07011,OID00553,plasma,0,7.574583888888889,1.3297368300124115,2.548733484555375,2.078249090485554,2.4792523360202092,0.39524400226995343
INFLAMMATION_TNFSF14_O43557_OID00506,INFLAMMATION,TNFSF14,O43557,OID00506,CSF,0,NA,NA,NA,10.811785609694711,NA,0.5061995817406744
INFLAMMATION_TNFSF14_O43557_OID00506,INFLAMMATION,TNFSF14,O43557,OID00506,plasma,0,5.477327222222223,1.9687853349803965,10.724224475514495,8.64027004467689,6.4584587319603335,0.5061995817406744
INFLAMMATION_TRAIL_P50591_OID00488,INFLAMMATION,TRAIL,P50591,OID00488,plasma,0,8.277275555555555,0.693201939479648,1.2120859018340904,1.889800592545392,1.4635520225785639,0.23094242344670213
INFLAMMATION_TRAIL_P50591_OID00488,INFLAMMATION,TRAIL,P50591,OID00488,CSF,0,NA,NA,NA,8.638246409975986,NA,0.23094242344670213
INFLAMMATION_TRANCE_O14788_OID00521,INFLAMMATION,TRANCE,O14788,OID00521,plasma,0,4.322465833333333,2.800906664185694,3.9851119597288016,5.06579677035932,4.739837344484093,NA
INFLAMMATION_TRANCE_O14788_OID00521,INFLAMMATION,TRANCE,O14788,OID00521,CSF,100,NA,NA,NA,NA,NA,NA
INFLAMMATION_TSLP_Q969D9_OID00497,INFLAMMATION,TSLP,Q969D9,OID00497,plasma,91.26984126984127,NA,NA,NA,NA,NA,NA
INFLAMMATION_TSLP_Q969D9_OID00497,INFLAMMATION,TSLP,Q969D9,OID00497,CSF,100,NA,NA,NA,NA,NA,NA
INFLAMMATION_TWEAK_O43508_OID00555,INFLAMMATION,TWEAK,O43508,OID00555,plasma,0,10.100345277777778,1.0371389652623735,1.2805469406706387,1.7532407322190506,1.7739317518604711,0.5300233604900051
INFLAMMATION_TWEAK_O43508_OID00555,INFLAMMATION,TWEAK,O43508,OID00555,CSF,0,NA,NA,NA,0.6768354009197541,NA,0.5300233604900051
INFLAMMATION_uPA_P00749_OID00481,INFLAMMATION,uPA,P00749,OID00481,plasma,0,10.526843055555556,0.7850827023042098,1.216381410898851,1.2579571585611213,1.404981073949418,0.022260435286290053
INFLAMMATION_uPA_P00749_OID00481,INFLAMMATION,uPA,P00749,OID00481,CSF,0,NA,NA,NA,1.5958670801046657,NA,0.022260435286290053
INFLAMMATION_VEGFA_P15692_OID00472,INFLAMMATION,VEGFA,P15692,OID00472,plasma,0,10.683505277777778,1.0969359909416043,1.0469530614074816,2.02933834423862,1.7144744702110684,0.18520706345733218
INFLAMMATION_VEGFA_P15692_OID00472,INFLAMMATION,VEGFA,P15692,OID00472,CSF,0,NA,NA,NA,1.3085677894991676,NA,0.18520706345733218
NEURO EXPLORATORY_AARSD1_Q9BTE6_OID05202,NEURO EXPLORATORY,AARSD1,Q9BTE6,OID05202,CSF,82.97872340425532,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_AARSD1_Q9BTE6_OID05202,NEURO EXPLORATORY,AARSD1,Q9BTE6,OID05202,plasma,0,4.0112861111111116,3.36943188942518,7.22778311663117,29.70532256969329,10.967093224318969,NA
NEURO EXPLORATORY_ABHD14B_Q96IU4_OID05201,NEURO EXPLORATORY,ABHD14B,Q96IU4,OID05201,CSF,72.3404255319149,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_ABHD14B_Q96IU4_OID05201,NEURO EXPLORATORY,ABHD14B,Q96IU4,OID05201,plasma,0,1.6507844444444444,11.957924662389981,10.38867536098661,40.327202710487164,19.421370324269034,NA
NEURO EXPLORATORY_ADAM15_Q13444_OID05162,NEURO EXPLORATORY,ADAM15,Q13444,OID05162,plasma,0,9.697751111111112,0.71589388800562,1.6660219071213915,1.9351599187970439,1.588666882222747,-0.06248166786689229
NEURO EXPLORATORY_ADAM15_Q13444_OID05162,NEURO EXPLORATORY,ADAM15,Q13444,OID05162,CSF,0,NA,NA,NA,2.085849965287373,NA,-0.06248166786689229
NEURO EXPLORATORY_ADGRB3_O60242_OID05521,NEURO EXPLORATORY,ADGRB3,O60242,OID05521,CSF,0,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_ADGRB3_O60242_OID05521,NEURO EXPLORATORY,ADGRB3,O60242,OID05521,plasma,0,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_AKT1S1_Q96B36_OID05192,NEURO EXPLORATORY,AKT1S1,Q96B36,OID05192,plasma,0,7.251646111111111,1.7065085415998593,9.153537501434073,23.221008928095323,7.8154293344081545,NA
NEURO EXPLORATORY_AKT1S1_Q96B36_OID05192,NEURO EXPLORATORY,AKT1S1,Q96B36,OID05192,CSF,68.08510638297872,NA,NA,NA,-89.59393037195204,NA,NA
NEURO EXPLORATORY_ANXA10_Q9UJ72_OID05147,NEURO EXPLORATORY,ANXA10,Q9UJ72,OID05147,plasma,0.1984126984126984,3.015576388888889,2.535362294855961,7.70901771304815,16.58406715187178,14.921016489163206,NA
NEURO EXPLORATORY_ANXA10_Q9UJ72_OID05147,NEURO EXPLORATORY,ANXA10,Q9UJ72,OID05147,CSF,85.1063829787234,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_AOC1_P19801_OID05212,NEURO EXPLORATORY,AOC1,P19801,OID05212,CSF,78.72340425531915,NA,NA,NA,32.070507803992804,NA,NA
NEURO EXPLORATORY_AOC1_P19801_OID05212,NEURO EXPLORATORY,AOC1,P19801,OID05212,plasma,19.047619047619047,1.176044375,16.582628504964184,11.704182196102856,18.464646279565372,12.675135764091166,NA
NEURO EXPLORATORY_ASGR1_P07306_OID05183,NEURO EXPLORATORY,ASGR1,P07306,OID05183,plasma,0,2.318443888888889,3.751276409659553,6.4057396340611055,4.893935029493636,5.729862909137467,NA
NEURO EXPLORATORY_ASGR1_P07306_OID05183,NEURO EXPLORATORY,ASGR1,P07306,OID05183,CSF,55.319148936170215,NA,NA,NA,43.35666118474022,NA,NA
NEURO EXPLORATORY_ATP6V1F_Q16864_OID05143,NEURO EXPLORATORY,ATP6V1F,Q16864,OID05143,CSF,85.1063829787234,NA,NA,NA,144.59950373296425,NA,NA
NEURO EXPLORATORY_ATP6V1F_Q16864_OID05143,NEURO EXPLORATORY,ATP6V1F,Q16864,OID05143,plasma,14.880952380952381,2.099058076923077,7.332799877571656,17.51264878388273,28.765328039953125,17.283077071024874,NA
NEURO EXPLORATORY_BST2_Q10589_OID05140,NEURO EXPLORATORY,BST2,Q10589,OID05140,CSF,0,NA,NA,NA,9.784468796047197,NA,-0.19463792403609967
NEURO EXPLORATORY_BST2_Q10589_OID05140,NEURO EXPLORATORY,BST2,Q10589,OID05140,plasma,0,5.4535655555555556,1.3826857430627477,2.386637948748684,4.491043146661479,2.9883143447060814,-0.19463792403609967
NEURO EXPLORATORY_CARHSP1_Q9Y2V2_OID05198,NEURO EXPLORATORY,CARHSP1,Q9Y2V2,OID05198,plasma,0.3968253968253968,2.692302222222222,4.2989598009577845,8.143704442051725,40.590757340869985,11.072458141405525,NA
NEURO EXPLORATORY_CARHSP1_Q9Y2V2_OID05198,NEURO EXPLORATORY,CARHSP1,Q9Y2V2,OID05198,CSF,85.1063829787234,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_CCL27_Q9Y4X3_OID05190,NEURO EXPLORATORY,CCL27,Q9Y4X3,OID05190,CSF,100,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_CCL27_Q9Y4X3_OID05190,NEURO EXPLORATORY,CCL27,Q9Y4X3,OID05190,plasma,0,6.397791388888889,1.1093385935799303,1.902372585747546,3.1703857068800203,2.3590586221708203,NA
NEURO EXPLORATORY_CD302_Q8IX05_OID05152,NEURO EXPLORATORY,CD302,Q8IX05,OID05152,CSF,0,NA,NA,NA,2.713130017603423,NA,0.13327207239932862
NEURO EXPLORATORY_CD302_Q8IX05_OID05152,NEURO EXPLORATORY,CD302,Q8IX05,OID05152,plasma,0,4.288538333333333,1.8717364160512198,3.3460195044297425,2.356078828391332,3.634052890682966,0.13327207239932862
NEURO EXPLORATORY_CD33_P20138_OID05161,NEURO EXPLORATORY,CD33,P20138,OID05161,plasma,0,3.7935169444444448,2.431311994138987,4.596029107125774,3.247228239794841,2.9905946002864137,0.7959433795032134
NEURO EXPLORATORY_CD33_P20138_OID05161,NEURO EXPLORATORY,CD33,P20138,OID05161,CSF,0,NA,NA,NA,76.56052260701266,NA,0.7959433795032134
NEURO EXPLORATORY_CD63_P08962_OID05222,NEURO EXPLORATORY,CD63,P08962,OID05222,plasma,0,7.109187222222222,2.596264782845849,8.82519102806863,5.522241269163734,4.628830812923954,0.25954471066809603
NEURO EXPLORATORY_CD63_P08962_OID05222,NEURO EXPLORATORY,CD63,P08962,OID05222,CSF,0,NA,NA,NA,18.682665044584827,NA,0.25954471066809603
NEURO EXPLORATORY_CDH15_P55291_OID05134,NEURO EXPLORATORY,CDH15,P55291,OID05134,plasma,0,5.679602777777777,1.925643990240341,4.615532986146901,4.640371577243984,3.136613269280486,0.5480289737920903
NEURO EXPLORATORY_CDH15_P55291_OID05134,NEURO EXPLORATORY,CDH15,P55291,OID05134,CSF,0,NA,NA,NA,2.0733254442751563,NA,0.5480289737920903
NEURO EXPLORATORY_CDH17_Q12864_OID05138,NEURO EXPLORATORY,CDH17,Q12864,OID05138,plasma,0,5.196016944444445,1.5541199885544161,6.227158086385606,4.336377219535384,3.8205728994949464,NA
NEURO EXPLORATORY_CDH17_Q12864_OID05138,NEURO EXPLORATORY,CDH17,Q12864,OID05138,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_CEACAM3_P40198_OID05164,NEURO EXPLORATORY,CEACAM3,P40198,OID05164,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_CEACAM3_P40198_OID05164,NEURO EXPLORATORY,CEACAM3,P40198,OID05164,plasma,76.98412698412699,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_CETN2_P41208_OID05133,NEURO EXPLORATORY,CETN2,P41208,OID05133,plasma,4.166666666666666,4.547181111111112,3.2209860533257237,10.783373858674981,27.526863448213966,18.946939025444333,NA
NEURO EXPLORATORY_CETN2_P41208_OID05133,NEURO EXPLORATORY,CETN2,P41208,OID05133,CSF,91.48936170212765,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_CLSTN1_O94985_OID05158,NEURO EXPLORATORY,CLSTN1,O94985,OID05158,plasma,0.1984126984126984,3.699610277777778,1.9469375776085773,3.58974862761159,34.59098222908861,4.85878319766159,0.2634568454353399
NEURO EXPLORATORY_CLSTN1_O94985_OID05158,NEURO EXPLORATORY,CLSTN1,O94985,OID05158,CSF,0,NA,NA,NA,4.650971834937877,NA,0.2634568454353399
NEURO EXPLORATORY_COL4A3BP_Q9Y5P4_OID05185,NEURO EXPLORATORY,COL4A3BP,Q9Y5P4,OID05185,CSF,76.59574468085107,NA,NA,NA,71.10616176390971,NA,NA
NEURO EXPLORATORY_COL4A3BP_Q9Y5P4_OID05185,NEURO EXPLORATORY,COL4A3BP,Q9Y5P4,OID05185,plasma,3.571428571428571,2.5272116666666666,5.120801555595605,16.51869469187605,19.67985917282803,21.938146254931972,NA
NEURO EXPLORATORY_CRADD_P78560_OID05129,NEURO EXPLORATORY,CRADD,P78560,OID05129,plasma,0,8.099265277777778,1.651819104932421,5.184422563104647,16.518145292920078,8.49646683021636,NA
NEURO EXPLORATORY_CRADD_P78560_OID05129,NEURO EXPLORATORY,CRADD,P78560,OID05129,CSF,61.702127659574465,NA,NA,NA,17.54745658103543,NA,NA
NEURO EXPLORATORY_CRIP2_P52943_OID05154,NEURO EXPLORATORY,CRIP2,P52943,OID05154,plasma,0.1984126984126984,3.599581388888889,2.6194228206194596,2.6755444705215874,3.912155330279168,6.11246426187585,0.19426778166058567
NEURO EXPLORATORY_CRIP2_P52943_OID05154,NEURO EXPLORATORY,CRIP2,P52943,OID05154,CSF,0,NA,NA,NA,10.1362578028186,NA,0.19426778166058567
NEURO EXPLORATORY_CTF1_Q16619_OID05156,NEURO EXPLORATORY,CTF1,Q16619,OID05156,CSF,91.48936170212765,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_CTF1_Q16619_OID05156,NEURO EXPLORATORY,CTF1,Q16619,OID05156,plasma,25.992063492063494,2.177190357142857,5.8815758851108,15.736872225764914,NA,15.096031162482705,NA
NEURO EXPLORATORY_DEFB4A_O15263_OID05200,NEURO EXPLORATORY,DEFB4A,O15263,OID05200,plasma,0.1984126984126984,4.839515555555556,3.2681856794433353,16.00602841431433,32.50816561869229,10.514358871778349,NA
NEURO EXPLORATORY_DEFB4A_O15263_OID05200,NEURO EXPLORATORY,DEFB4A,O15263,OID05200,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_DPEP1_P16444_OID05209,NEURO EXPLORATORY,DPEP1,P16444,OID05209,plasma,0.1984126984126984,3.998886388888889,2.8496761285235572,3.7128446550154997,3.952743890487296,3.149637004569681,NA
NEURO EXPLORATORY_DPEP1_P16444_OID05209,NEURO EXPLORATORY,DPEP1,P16444,OID05209,CSF,91.48936170212765,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_DPEP2_Q9H4A9_OID05180,NEURO EXPLORATORY,DPEP2,Q9H4A9,OID05180,CSF,89.36170212765957,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_DPEP2_Q9H4A9_OID05180,NEURO EXPLORATORY,DPEP2,Q9H4A9,OID05180,plasma,0,2.8354925,4.754685189328745,3.9429211074637687,5.676817367454049,4.685376320205375,NA
NEURO EXPLORATORY_DSG3_P32926_OID05170,NEURO EXPLORATORY,DSG3,P32926,OID05170,plasma,0,7.803958888888889,0.8575622616146442,2.1559501941526307,3.6951652527805607,2.0686184536265952,NA
NEURO EXPLORATORY_DSG3_P32926_OID05170,NEURO EXPLORATORY,DSG3,P32926,OID05170,CSF,42.5531914893617,NA,NA,NA,28.86848791668147,NA,NA
NEURO EXPLORATORY_DUSP3_P51452_OID05204,NEURO EXPLORATORY,DUSP3,P51452,OID05204,CSF,78.72340425531915,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_DUSP3_P51452_OID05204,NEURO EXPLORATORY,DUSP3,P51452,OID05204,plasma,37.301587301587304,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_ECE1_P42892_OID05132,NEURO EXPLORATORY,ECE1,P42892,OID05132,plasma,16.865079365079367,1.8374391666666667,7.438207140629313,21.70023954070591,17.121271613733057,11.28025448289655,NA
NEURO EXPLORATORY_ECE1_P42892_OID05132,NEURO EXPLORATORY,ECE1,P42892,OID05132,CSF,61.702127659574465,NA,NA,NA,19.683277613149546,NA,NA
NEURO EXPLORATORY_EIF4B_P23588_OID05128,NEURO EXPLORATORY,EIF4B,P23588,OID05128,CSF,4.25531914893617,NA,NA,NA,200.05980851249163,NA,-0.5113441122903266
NEURO EXPLORATORY_EIF4B_P23588_OID05128,NEURO EXPLORATORY,EIF4B,P23588,OID05128,plasma,0,8.895942222222223,1.0492379629140656,4.094612071595683,11.657318250973152,4.1729026768290725,-0.5113441122903266
NEURO EXPLORATORY_EPHA10_Q5JZY3_OID05184,NEURO EXPLORATORY,EPHA10,Q5JZY3,OID05184,plasma,69.04761904761905,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_EPHA10_Q5JZY3_OID05184,NEURO EXPLORATORY,EPHA10,Q5JZY3,OID05184,CSF,0,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_EREG_O14944_OID05151,NEURO EXPLORATORY,EREG,O14944,OID05151,plasma,12.5,2.1387758333333333,5.541427251830251,24.810139802851342,47.298463102226115,20.696883549441115,NA
NEURO EXPLORATORY_EREG_O14944_OID05151,NEURO EXPLORATORY,EREG,O14944,OID05151,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_FCAR_P24071_OID05175,NEURO EXPLORATORY,FCAR,P24071,OID05175,plasma,0.1984126984126984,3.4078061111111113,4.594743166532652,2.590055957079645,18.03576204334884,4.2198332432740955,0.4717462458627983
NEURO EXPLORATORY_FCAR_P24071_OID05175,NEURO EXPLORATORY,FCAR,P24071,OID05175,CSF,21.27659574468085,NA,NA,NA,7.886081368667006,NA,0.4717462458627983
NEURO EXPLORATORY_FGFR2_P21802_OID05166,NEURO EXPLORATORY,FGFR2,P21802,OID05166,CSF,0,NA,NA,NA,0.890935487885675,NA,0.12223592237056803
NEURO EXPLORATORY_FGFR2_P21802_OID05166,NEURO EXPLORATORY,FGFR2,P21802,OID05166,plasma,0,5.0687919444444445,1.244560082738665,2.037291571434033,2.909793811589403,2.350822854685883,0.12223592237056803
NEURO EXPLORATORY_FHIT_P49789_OID05157,NEURO EXPLORATORY,FHIT,P49789,OID05157,plasma,0.1984126984126984,2.2506225,7.269057502784588,19.22141314602772,81.56073946272747,28.124594672602218,-0.4154194901158989
NEURO EXPLORATORY_FHIT_P49789_OID05157,NEURO EXPLORATORY,FHIT,P49789,OID05157,CSF,4.25531914893617,NA,NA,NA,35.037767872811166,NA,-0.4154194901158989
NEURO EXPLORATORY_FKBP5_Q13451_OID05220,NEURO EXPLORATORY,FKBP5,Q13451,OID05220,plasma,0,7.825304444444445,2.4323936839126294,5.7474080591702785,26.332008333502525,9.09981257374953,0.024723730612131716
NEURO EXPLORATORY_FKBP5_Q13451_OID05220,NEURO EXPLORATORY,FKBP5,Q13451,OID05220,CSF,4.25531914893617,NA,NA,NA,56.18495684129197,NA,0.024723730612131716
